pdbTM,best_tm_score,best_bb_rmsd,radius_of_gyration,design_name,pdb_file,non_coil_percent,coil_percent,helix_percent,strand_percent
0.751,0.190554448,16.3688069,1.399555659,n_111_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_111_id_8/n_111_id_8.pdb,0.873873874,0.126126126,0.873873874,0
0.706,0.265484075,17.05707714,1.367491723,n_111_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_111_id_9/n_111_id_9.pdb,0.657657658,0.342342342,0.495495495,0.162162162
0.813,0.246579405,18.71916993,1.494765431,n_112_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_112_id_0/n_112_id_0.pdb,0.785714286,0.214285714,0.785714286,0
0.866,0.179351307,20.57611747,1.873564542,n_112_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_112_id_1/n_112_id_1.pdb,0.892857143,0.107142857,0.892857143,0
0.768,0.231025904,21.94539525,2.299430834,n_112_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_112_id_2/n_112_id_2.pdb,0.839285714,0.160714286,0.839285714,0
0.711,0.238409183,15.24234727,1.442773423,n_112_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_112_id_3/n_112_id_3.pdb,0.678571429,0.321428571,0.508928571,0.169642857
0.847,0.238260357,15.99196907,1.285659505,n_112_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_112_id_4/n_112_id_4.pdb,0.678571429,0.321428571,0.678571429,0
0.595,0.232171907,16.25618634,1.463673455,n_112_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_112_id_5/n_112_id_5.pdb,0.848214286,0.151785714,0.848214286,0
0.645,0.228238842,17.49805722,1.35863413,n_112_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_112_id_6/n_112_id_6.pdb,0.794642857,0.205357143,0.794642857,0
0.648,0.252118161,15.42028976,1.333377273,n_112_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_112_id_7/n_112_id_7.pdb,0.651785714,0.348214286,0.616071429,0.035714286
0.638,0.241994147,17.6548758,1.433835921,n_112_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_112_id_8/n_112_id_8.pdb,0.821428571,0.178571429,0.785714286,0.035714286
0.599,0.222030284,15.19462827,1.329393162,n_112_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_112_id_9/n_112_id_9.pdb,0.732142857,0.267857143,0.732142857,0
0.822,0.257819701,18.41720007,1.440254872,n_113_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_113_id_0/n_113_id_0.pdb,0.884955752,0.115044248,0.884955752,0
0.659,0.257755119,16.54307868,1.338689482,n_113_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_113_id_1/n_113_id_1.pdb,0.681415929,0.318584071,0.477876106,0.203539823
0.548,0.267734172,18.63349293,1.432738176,n_113_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_113_id_2/n_113_id_2.pdb,0.654867257,0.345132743,0.654867257,0
0.736,0.226529841,17.01384412,1.365532158,n_113_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_113_id_3/n_113_id_3.pdb,0.690265487,0.309734513,0.451327434,0.238938053
0.702,0.232294,17.35249015,1.62639103,n_113_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_113_id_4/n_113_id_4.pdb,0.805309735,0.194690265,0.805309735,0
0.72,0.271348373,18.9517103,1.759710065,n_113_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_113_id_5/n_113_id_5.pdb,0.902654867,0.097345133,0.902654867,0
0.556,0.257412515,16.21993507,1.381884502,n_113_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_113_id_6/n_113_id_6.pdb,0.442477876,0.557522124,0,0.442477876
0.903,0.263023693,19.6428297,1.667384642,n_113_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_113_id_7/n_113_id_7.pdb,0.876106195,0.123893805,0.876106195,0
0.711,0.28145754,15.1840593,1.500059579,n_113_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_113_id_8/n_113_id_8.pdb,0.840707965,0.159292035,0.840707965,0
0.703,0.280284581,14.71767832,1.273008891,n_113_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_113_id_9/n_113_id_9.pdb,0.778761062,0.221238938,0.778761062,0
0.944,0.247483027,16.6838195,1.492697394,n_114_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_114_id_0/n_114_id_0.pdb,0.850877193,0.149122807,0.850877193,0
0.73,0.244070853,19.90602245,1.666416966,n_114_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_114_id_1/n_114_id_1.pdb,0.684210526,0.315789474,0.578947368,0.105263158
0.56,0.276684061,14.83485365,1.458939931,n_114_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_114_id_2/n_114_id_2.pdb,0.763157895,0.236842105,0.631578947,0.131578947
0.522,0.234698543,15.22587535,1.432963052,n_114_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_114_id_3/n_114_id_3.pdb,0.798245614,0.201754386,0.798245614,0
0.727,0.25928639,15.78388224,1.455234449,n_114_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_114_id_4/n_114_id_4.pdb,0.763157895,0.236842105,0.596491228,0.166666667
0.783,0.245813902,16.12155503,1.49556288,n_114_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_114_id_5/n_114_id_5.pdb,0.868421053,0.131578947,0.868421053,0
0.584,0.256644637,16.346721,1.443112134,n_114_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_114_id_6/n_114_id_6.pdb,0.701754386,0.298245614,0.51754386,0.184210526
0.75,0.286921847,16.9914266,1.310245962,n_114_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_114_id_7/n_114_id_7.pdb,0.771929825,0.228070175,0.771929825,0
0.592,0.245576586,16.09389721,1.409323656,n_114_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_114_id_8/n_114_id_8.pdb,0.842105263,0.157894737,0.842105263,0
0.899,0.234748697,17.57406714,1.441938294,n_114_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_114_id_9/n_114_id_9.pdb,0.877192982,0.122807018,0.877192982,0
0.766,0.267223124,16.38278256,1.388738663,n_115_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_115_id_0/n_115_id_0.pdb,0.860869565,0.139130435,0.860869565,0
0.623,0.271992453,14.51972119,1.28858302,n_115_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_115_id_1/n_115_id_1.pdb,0.756521739,0.243478261,0.756521739,0
0.579,0.290675109,17.81698047,1.356258726,n_115_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_115_id_2/n_115_id_2.pdb,0.747826087,0.252173913,0.747826087,0
0.794,0.255564944,17.29806246,1.45174492,n_115_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_115_id_3/n_115_id_3.pdb,0.808695652,0.191304348,0.808695652,0
0.696,0.251104446,12.87158452,1.273474292,n_115_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_115_id_4/n_115_id_4.pdb,0.695652174,0.304347826,0.695652174,0
0.688,0.285166312,15.00289208,1.281865721,n_115_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_115_id_5/n_115_id_5.pdb,0.817391304,0.182608696,0.817391304,0
0.676,0.26455935,14.45268666,1.444669057,n_115_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_115_id_6/n_115_id_6.pdb,0.826086957,0.173913043,0.826086957,0
0.611,0.246242312,13.97389705,1.393078198,n_115_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_115_id_7/n_115_id_7.pdb,0.660869565,0.339130435,0.469565217,0.191304348
0.753,0.284882145,15.77217169,1.350999423,n_115_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_115_id_8/n_115_id_8.pdb,0.6,0.4,0.252173913,0.347826087
0.715,0.280251301,17.43444489,1.498911541,n_115_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_115_id_9/n_115_id_9.pdb,0.869565217,0.130434783,0.869565217,0
0.672,0.222730918,17.93381035,1.713276702,n_116_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_116_id_0/n_116_id_0.pdb,0.887931034,0.112068966,0.887931034,0
0.594,0.220123729,15.18160006,1.526466337,n_116_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_116_id_1/n_116_id_1.pdb,0.862068966,0.137931034,0.862068966,0
0.788,0.258398025,16.83081723,1.551132749,n_116_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_116_id_2/n_116_id_2.pdb,0.853448276,0.146551724,0.853448276,0
0.782,0.212878181,17.9707451,1.338802728,n_116_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_116_id_3/n_116_id_3.pdb,0.74137931,0.25862069,0.50862069,0.232758621
0.701,0.255373125,16.1389758,1.490111436,n_116_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_116_id_4/n_116_id_4.pdb,0.637931034,0.362068966,0.465517241,0.172413793
0.643,0.248475921,15.8592749,1.395885619,n_116_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_116_id_5/n_116_id_5.pdb,0.689655172,0.310344828,0.603448276,0.086206897
0.706,0.284659788,14.81242601,1.376728371,n_116_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_116_id_6/n_116_id_6.pdb,0.801724138,0.198275862,0.801724138,0
0.746,0.253675117,16.92655764,1.381255717,n_116_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_116_id_7/n_116_id_7.pdb,0.818965517,0.181034483,0.818965517,0
0.774,0.250192473,17.48802066,1.439963261,n_116_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_116_id_8/n_116_id_8.pdb,0.689655172,0.310344828,0.482758621,0.206896552
0.74,0.251781722,16.37188575,1.382298098,n_116_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_116_id_9/n_116_id_9.pdb,0.810344828,0.189655172,0.810344828,0
0.596,0.287313761,16.73619834,1.331858771,n_117_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_117_id_0/n_117_id_0.pdb,0.820512821,0.179487179,0.820512821,0
0.88,0.268354571,17.45347037,1.473602905,n_117_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_117_id_1/n_117_id_1.pdb,0.846153846,0.153846154,0.846153846,0
0.832,0.258436382,17.85071375,1.338068834,n_117_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_117_id_2/n_117_id_2.pdb,0.743589744,0.256410256,0.64957265,0.094017094
0.752,0.299063416,14.73207311,1.366443613,n_117_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_117_id_3/n_117_id_3.pdb,0.743589744,0.256410256,0.743589744,0
0.625,0.279871318,14.12943528,1.423304206,n_117_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_117_id_4/n_117_id_4.pdb,0.735042735,0.264957265,0.735042735,0
0.692,0.256623348,16.28926971,1.469237619,n_117_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_117_id_5/n_117_id_5.pdb,0.641025641,0.358974359,0.435897436,0.205128205
0.77,0.296388458,16.74604628,1.321588979,n_117_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_117_id_6/n_117_id_6.pdb,0.777777778,0.222222222,0.777777778,0
0.837,0.264361179,16.89083481,1.566892617,n_117_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_117_id_7/n_117_id_7.pdb,0.94017094,0.05982906,0.94017094,0
0.777,0.232474998,21.53515734,1.80985705,n_117_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_117_id_8/n_117_id_8.pdb,0.803418803,0.196581197,0.692307692,0.111111111
0.741,0.297471439,13.218378,1.444119322,n_117_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_117_id_9/n_117_id_9.pdb,0.752136752,0.247863248,0.752136752,0
0.592,0.284402309,13.85719327,1.327856705,n_118_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_118_id_0/n_118_id_0.pdb,0.813559322,0.186440678,0.813559322,0
0.652,0.252209848,16.47956553,1.408077715,n_118_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_118_id_1/n_118_id_1.pdb,0.881355932,0.118644068,0.881355932,0
0.539,0.244554658,16.2234502,1.375093508,n_118_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_118_id_2/n_118_id_2.pdb,0.661016949,0.338983051,0.110169492,0.550847458
0.726,0.283778337,13.84422344,1.341623209,n_118_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_118_id_3/n_118_id_3.pdb,0.796610169,0.203389831,0.796610169,0
0.619,0.25178319,15.18943127,1.390746785,n_118_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_118_id_4/n_118_id_4.pdb,0.627118644,0.372881356,0.279661017,0.347457627
0.557,0.251453978,13.66588886,1.31427154,n_118_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_118_id_5/n_118_id_5.pdb,0.771186441,0.228813559,0.771186441,0
0.698,0.261889587,14.54057511,1.488286966,n_118_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_118_id_6/n_118_id_6.pdb,0.576271186,0.423728814,0.43220339,0.144067797
0.54,0.273529015,15.41464265,1.370740027,n_118_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_118_id_7/n_118_id_7.pdb,0.728813559,0.271186441,0.728813559,0
0.76,0.290485617,15.55529956,1.519110809,n_118_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_118_id_8/n_118_id_8.pdb,0.788135593,0.211864407,0.788135593,0
0.796,0.28228946,16.6340126,1.528664688,n_118_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_118_id_9/n_118_id_9.pdb,0.855932203,0.144067797,0.855932203,0
0.708,0.274248074,17.57915856,1.780064727,n_119_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_119_id_0/n_119_id_0.pdb,0.773109244,0.226890756,0.773109244,0
0.687,0.246718913,18.17150864,1.379143018,n_119_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_119_id_1/n_119_id_1.pdb,0.823529412,0.176470588,0.823529412,0
0.692,0.261420504,18.14834253,1.752477381,n_119_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_119_id_2/n_119_id_2.pdb,0.915966387,0.084033613,0.915966387,0
0.777,0.245017537,17.1669492,1.374948941,n_119_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_119_id_3/n_119_id_3.pdb,0.865546218,0.134453782,0.865546218,0
0.56,0.231089384,18.25810899,1.669613827,n_119_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_119_id_4/n_119_id_4.pdb,0.798319328,0.201680672,0.798319328,0
0.58,0.246684378,17.17540606,1.374826334,n_119_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_119_id_5/n_119_id_5.pdb,0.865546218,0.134453782,0.865546218,0
0.702,0.244239745,18.31671507,1.581189867,n_119_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_119_id_6/n_119_id_6.pdb,0.848739496,0.151260504,0.848739496,0
0.77,0.274954752,16.0517735,1.373626105,n_119_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_119_id_7/n_119_id_7.pdb,0.789915966,0.210084034,0.789915966,0
0.692,0.269394116,17.55665951,1.615583355,n_119_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_119_id_8/n_119_id_8.pdb,0.680672269,0.319327731,0.537815126,0.142857143
0.883,0.29296958,16.72941754,1.481939501,n_119_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_119_id_9/n_119_id_9.pdb,0.81512605,0.18487395,0.81512605,0
0.564,0.262281646,18.37320822,1.793734947,n_120_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_120_id_0/n_120_id_0.pdb,0.875,0.125,0.875,0
0.698,0.249614367,15.45553456,1.50960327,n_120_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_120_id_1/n_120_id_1.pdb,0.758333333,0.241666667,0.758333333,0
0.765,0.299803004,16.69729543,1.362759478,n_120_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_120_id_2/n_120_id_2.pdb,0.816666667,0.183333333,0.816666667,0
0.622,0.271997812,15.46247903,1.373088775,n_120_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_120_id_3/n_120_id_3.pdb,0.5,0.5,0.183333333,0.316666667
0.824,0.282064985,15.42244843,1.526897844,n_120_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_120_id_4/n_120_id_4.pdb,0.608333333,0.391666667,0.608333333,0
0.816,0.283430679,16.6358883,1.410275927,n_120_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_120_id_5/n_120_id_5.pdb,0.8,0.2,0.8,0
0.524,0.265060437,19.36785606,1.778169071,n_120_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_120_id_6/n_120_id_6.pdb,0.658333333,0.341666667,0.466666667,0.191666667
0.638,0.260669104,16.1840426,1.39590713,n_120_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_120_id_7/n_120_id_7.pdb,0.85,0.15,0.85,0
0.8,0.280714021,17.19755441,1.507195712,n_120_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_120_id_8/n_120_id_8.pdb,0.633333333,0.366666667,0.633333333,0
0.489,0.243895197,16.77746135,1.467245059,n_120_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_120_id_9/n_120_id_9.pdb,0.733333333,0.266666667,0.45,0.283333333
0.539,0.283315009,19.57353951,1.424465687,n_121_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_121_id_0/n_121_id_0.pdb,0.743801653,0.256198347,0.644628099,0.099173554
0.878,0.299073107,18.02429225,1.440234962,n_121_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_121_id_1/n_121_id_1.pdb,0.884297521,0.115702479,0.884297521,0
0.646,0.252568901,18.61308523,1.371465103,n_121_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_121_id_2/n_121_id_2.pdb,0.73553719,0.26446281,0.73553719,0
0.599,0.290665201,19.48728847,1.321966842,n_121_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_121_id_3/n_121_id_3.pdb,0.752066116,0.247933884,0.752066116,0
0.534,0.267513036,16.30125669,1.465760628,n_121_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_121_id_4/n_121_id_4.pdb,0.694214876,0.305785124,0.58677686,0.107438017
0.781,0.260650406,19.33550266,1.416606881,n_121_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_121_id_5/n_121_id_5.pdb,0.842975207,0.157024793,0.842975207,0
0.675,0.246544188,17.85875505,1.441876802,n_121_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_121_id_6/n_121_id_6.pdb,0.892561983,0.107438017,0.892561983,0
0.778,0.284005109,19.39300908,1.469859465,n_121_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_121_id_7/n_121_id_7.pdb,0.611570248,0.388429752,0.429752066,0.181818182
0.74,0.205262701,16.57353829,1.446009677,n_121_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_121_id_8/n_121_id_8.pdb,0.892561983,0.107438017,0.892561983,0
0.863,0.201459999,16.27390615,1.500803571,n_121_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_121_id_9/n_121_id_9.pdb,0.801652893,0.198347107,0.801652893,0
0.602,0.227675094,18.97540027,1.386877161,n_122_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_122_id_0/n_122_id_0.pdb,0.745901639,0.254098361,0.508196721,0.237704918
0.623,0.257010547,19.64213712,1.483381555,n_122_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_122_id_1/n_122_id_1.pdb,0.745901639,0.254098361,0.745901639,0
0.641,0.231069812,19.39237548,1.513357972,n_122_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_122_id_2/n_122_id_2.pdb,0.639344262,0.360655738,0.524590164,0.114754098
0.85,0.226856226,19.51577602,1.528313782,n_122_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_122_id_3/n_122_id_3.pdb,0.827868852,0.172131148,0.827868852,0
0.779,0.203216463,19.59509627,1.459027268,n_122_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_122_id_4/n_122_id_4.pdb,0.852459016,0.147540984,0.852459016,0
0.809,0.227816491,18.30000561,1.557968975,n_122_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_122_id_5/n_122_id_5.pdb,0.909836066,0.090163934,0.909836066,0
0.686,0.264693688,19.56253716,1.438557053,n_122_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_122_id_6/n_122_id_6.pdb,0.778688525,0.221311475,0.778688525,0
0.622,0.206093114,19.50021568,1.509193631,n_122_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_122_id_7/n_122_id_7.pdb,0.721311475,0.278688525,0.721311475,0
0.643,0.237424113,17.48465726,1.367455157,n_122_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_122_id_8/n_122_id_8.pdb,0.778688525,0.221311475,0.778688525,0
0.841,0.243768606,19.85969133,1.322661357,n_122_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_122_id_9/n_122_id_9.pdb,0.770491803,0.229508197,0.770491803,0
0.638,0.233301838,14.1791505,1.370446176,n_123_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_123_id_0/n_123_id_0.pdb,0.495934959,0.504065041,0.260162602,0.235772358
0.544,0.266690592,16.56831044,1.336948958,n_123_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_123_id_1/n_123_id_1.pdb,0.788617886,0.211382114,0.788617886,0
0.702,0.331260426,12.44187397,1.407745858,n_123_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_123_id_2/n_123_id_2.pdb,0.788617886,0.211382114,0.788617886,0
0.765,0.290098319,17.12392609,1.347294792,n_123_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_123_id_3/n_123_id_3.pdb,0.544715447,0.455284553,0.544715447,0
0.792,0.271530259,17.83163761,1.46063469,n_123_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_123_id_4/n_123_id_4.pdb,0.837398374,0.162601626,0.837398374,0
0.748,0.229219805,18.07866244,1.632437917,n_123_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_123_id_5/n_123_id_5.pdb,0.869918699,0.130081301,0.869918699,0
