pdbTM,best_tm_score,best_bb_rmsd,radius_of_gyration,design_name,pdb_file,non_coil_percent,coil_percent,helix_percent,strand_percent
0.704,0.214881199,17.89025994,1.408629794,n_111_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_111_id_7/n_111_id_7.pdb,0.882882883,0.117117117,0.882882883,0
0.749,0.207194784,16.5609052,1.397586408,n_111_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_111_id_8/n_111_id_8.pdb,0.81981982,0.18018018,0.81981982,0
0.731,0.273103069,16.50929479,1.346641342,n_111_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_111_id_9/n_111_id_9.pdb,0.585585586,0.414414414,0.441441441,0.144144144
0.726,0.22853929,19.07845081,1.555943587,n_112_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_112_id_0/n_112_id_0.pdb,0.723214286,0.276785714,0.723214286,0
0.791,0.216724509,20.79546684,1.990118698,n_112_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_112_id_1/n_112_id_1.pdb,0.892857143,0.107142857,0.892857143,0
0.896,0.247056336,25.14567573,2.62528328,n_112_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_112_id_2/n_112_id_2.pdb,0.607142857,0.392857143,0.607142857,0
0.819,0.171048782,18.98076864,1.85862696,n_112_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_112_id_3/n_112_id_3.pdb,0.794642857,0.205357143,0.741071429,0.053571429
0.786,0.200655999,15.97046197,1.289252195,n_112_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_112_id_4/n_112_id_4.pdb,0.589285714,0.410714286,0.553571429,0.035714286
0.792,0.198136074,17.21018154,1.618937339,n_112_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_112_id_5/n_112_id_5.pdb,0.883928571,0.116071429,0.883928571,0
0.816,0.216628296,17.61630959,1.393392024,n_112_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_112_id_6/n_112_id_6.pdb,0.803571429,0.196428571,0.758928571,0.044642857
0.587,0.216497809,16.50024156,1.31637431,n_112_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_112_id_7/n_112_id_7.pdb,0.767857143,0.232142857,0.767857143,0
0.637,0.239693613,18.25674804,1.611633022,n_112_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_112_id_8/n_112_id_8.pdb,0.714285714,0.285714286,0.714285714,0
0.644,0.177101402,16.929239,1.573324094,n_112_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_112_id_9/n_112_id_9.pdb,0.741071429,0.258928571,0.741071429,0
0.749,0.289039533,17.11468256,1.417090207,n_113_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_113_id_0/n_113_id_0.pdb,0.796460177,0.203539823,0.796460177,0
0.658,0.308493991,16.37288989,1.336811674,n_113_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_113_id_1/n_113_id_1.pdb,0.663716814,0.336283186,0.477876106,0.185840708
0.596,0.253420775,19.0463581,1.374290637,n_113_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_113_id_2/n_113_id_2.pdb,0.575221239,0.424778761,0.539823009,0.03539823
0.718,0.255741407,17.33331781,1.372751092,n_113_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_113_id_3/n_113_id_3.pdb,0.672566372,0.327433628,0.442477876,0.230088496
0.892,0.269275754,18.80135065,1.76343236,n_113_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_113_id_4/n_113_id_4.pdb,0.89380531,0.10619469,0.681415929,0.212389381
0.708,0.265555108,18.31771644,1.792234049,n_113_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_113_id_5/n_113_id_5.pdb,0.89380531,0.10619469,0.89380531,0
0.509,0.257804546,16.1357193,1.393527688,n_113_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_113_id_6/n_113_id_6.pdb,0.557522124,0.442477876,0,0.557522124
0.762,0.262116012,20.90308953,1.846481651,n_113_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_113_id_7/n_113_id_7.pdb,0.85840708,0.14159292,0.85840708,0
0.64,0.276941795,15.64983844,1.598250885,n_113_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_113_id_8/n_113_id_8.pdb,0.849557522,0.150442478,0.849557522,0
0.57,0.266041355,14.6111495,1.321784456,n_113_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_113_id_9/n_113_id_9.pdb,0.707964602,0.292035398,0.707964602,0
0.91,0.246506084,16.67057064,1.500321047,n_114_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_114_id_0/n_114_id_0.pdb,0.815789474,0.184210526,0.815789474,0
0.734,0.244734384,18.33897034,1.720808639,n_114_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_114_id_1/n_114_id_1.pdb,0.877192982,0.122807018,0.877192982,0
0.674,0.311514257,14.6888471,1.486846365,n_114_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_114_id_2/n_114_id_2.pdb,0.596491228,0.403508772,0.438596491,0.157894737
0.783,0.23543268,18.16783788,1.769313822,n_114_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_114_id_3/n_114_id_3.pdb,0.903508772,0.096491228,0.903508772,0
0.688,0.240712307,16.00029248,1.488391978,n_114_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_114_id_4/n_114_id_4.pdb,0.684210526,0.315789474,0.561403509,0.122807018
0.841,0.24868147,16.05912296,1.501840006,n_114_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_114_id_5/n_114_id_5.pdb,0.842105263,0.157894737,0.842105263,0
0.493,0.268153175,17.043208,1.468087679,n_114_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_114_id_6/n_114_id_6.pdb,0.51754386,0.48245614,0.412280702,0.105263158
0.546,0.28736987,15.92807081,1.401699515,n_114_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_114_id_7/n_114_id_7.pdb,0.666666667,0.333333333,0.359649123,0.307017544
0.472,0.246241987,15.3977,1.478363255,n_114_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_114_id_8/n_114_id_8.pdb,0.649122807,0.350877193,0.48245614,0.166666667
0.722,0.240588076,17.46535859,1.517816887,n_114_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_114_id_9/n_114_id_9.pdb,0.807017544,0.192982456,0.807017544,0
0.62,0.284414166,14.13026442,1.350183311,n_115_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_115_id_0/n_115_id_0.pdb,0.695652174,0.304347826,0.695652174,0
0.544,0.280826957,14.78099072,1.301509212,n_115_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_115_id_1/n_115_id_1.pdb,0.686956522,0.313043478,0.686956522,0
0.819,0.268749499,18.01741933,1.46115544,n_115_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_115_id_2/n_115_id_2.pdb,0.72173913,0.27826087,0.643478261,0.07826087
0.786,0.295201004,17.24093808,1.455977831,n_115_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_115_id_3/n_115_id_3.pdb,0.791304348,0.208695652,0.791304348,0
0.774,0.292972845,16.14786601,1.438853708,n_115_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_115_id_4/n_115_id_4.pdb,0.6,0.4,0.339130435,0.260869565
0.554,0.318830544,16.82461357,1.342439189,n_115_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_115_id_5/n_115_id_5.pdb,0.530434783,0.469565217,0.304347826,0.226086957
0.57,0.260807762,14.29768356,1.429658898,n_115_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_115_id_6/n_115_id_6.pdb,0.852173913,0.147826087,0.852173913,0
0.592,0.256714216,13.55654429,1.425657873,n_115_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_115_id_7/n_115_id_7.pdb,0.565217391,0.434782609,0.434782609,0.130434783
0.735,0.296600481,15.87278995,1.363789512,n_115_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_115_id_8/n_115_id_8.pdb,0.52173913,0.47826087,0.27826087,0.243478261
0.631,0.281333275,17.79833693,1.516037873,n_115_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_115_id_9/n_115_id_9.pdb,0.87826087,0.12173913,0.87826087,0
0.82,0.269169986,18.32849132,1.788268563,n_116_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_116_id_0/n_116_id_0.pdb,0.844827586,0.155172414,0.844827586,0
0.913,0.221095056,15.73091865,1.611227738,n_116_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_116_id_1/n_116_id_1.pdb,0.801724138,0.198275862,0.801724138,0
0.6,0.241748357,18.65623694,1.759449539,n_116_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_116_id_2/n_116_id_2.pdb,0.75,0.25,0.75,0
0.714,0.248723353,16.9378516,1.351497991,n_116_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_116_id_3/n_116_id_3.pdb,0.784482759,0.215517241,0.474137931,0.310344828
0.624,0.230954583,16.56188961,1.709719389,n_116_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_116_id_4/n_116_id_4.pdb,0.646551724,0.353448276,0.646551724,0
0.704,0.256030302,18.47526191,1.541828715,n_116_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_116_id_5/n_116_id_5.pdb,0.534482759,0.465517241,0.344827586,0.189655172
0.84,0.292946506,14.57847371,1.441081691,n_116_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_116_id_6/n_116_id_6.pdb,0.801724138,0.198275862,0.801724138,0
0.68,0.246072917,16.85046156,1.36889703,n_116_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_116_id_7/n_116_id_7.pdb,0.818965517,0.181034483,0.818965517,0
0.75,0.258449205,17.13036339,1.455021225,n_116_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_116_id_8/n_116_id_8.pdb,0.603448276,0.396551724,0.474137931,0.129310345
0.491,0.243411179,18.06890496,1.533174348,n_116_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_116_id_9/n_116_id_9.pdb,0.603448276,0.396551724,0.560344828,0.043103448
0.651,0.252083694,17.86720755,1.420349639,n_117_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_117_id_0/n_117_id_0.pdb,0.777777778,0.222222222,0.743589744,0.034188034
0.838,0.259499066,17.55641959,1.484490311,n_117_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_117_id_1/n_117_id_1.pdb,0.846153846,0.153846154,0.846153846,0
0.51,0.24822629,17.881296,1.377310462,n_117_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_117_id_2/n_117_id_2.pdb,0.581196581,0.418803419,0.452991453,0.128205128
0.709,0.284604571,14.97844288,1.38439862,n_117_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_117_id_3/n_117_id_3.pdb,0.666666667,0.333333333,0.487179487,0.179487179
0.647,0.261745054,14.35718876,1.459575909,n_117_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_117_id_4/n_117_id_4.pdb,0.658119658,0.341880342,0.623931624,0.034188034
0.572,0.241974411,16.86408694,1.484387478,n_117_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_117_id_5/n_117_id_5.pdb,0.564102564,0.435897436,0.213675214,0.35042735
0.579,0.261967645,18.20876478,1.490217618,n_117_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_117_id_6/n_117_id_6.pdb,0.444444444,0.555555556,0.35042735,0.094017094
0.826,0.250950047,17.0530814,1.571183335,n_117_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_117_id_7/n_117_id_7.pdb,0.931623932,0.068376068,0.931623932,0
0.826,0.21799268,22.36781099,1.953164283,n_117_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_117_id_8/n_117_id_8.pdb,0.717948718,0.282051282,0.717948718,0
0.601,0.255877669,16.24751292,1.843131727,n_117_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_117_id_9/n_117_id_9.pdb,0.623931624,0.376068376,0.623931624,0
0.597,0.29898714,14.02148551,1.454889668,n_118_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_118_id_0/n_118_id_0.pdb,0.508474576,0.491525424,0.406779661,0.101694915
0.591,0.263471264,15.96039068,1.392807349,n_118_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_118_id_1/n_118_id_1.pdb,0.813559322,0.186440678,0.813559322,0
0.54,0.237114109,14.69207624,1.376458896,n_118_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_118_id_2/n_118_id_2.pdb,0.550847458,0.449152542,0,0.550847458
0.655,0.304912321,14.37031904,1.350881232,n_118_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_118_id_3/n_118_id_3.pdb,0.796610169,0.203389831,0.796610169,0
0.61,0.256283193,15.12576589,1.35941498,n_118_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_118_id_4/n_118_id_4.pdb,0.533898305,0.466101695,0.279661017,0.254237288
0.52,0.26543708,13.8934567,1.3230962,n_118_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_118_id_5/n_118_id_5.pdb,0.694915254,0.305084746,0.694915254,0
0.66,0.260890473,15.09804441,1.526696811,n_118_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_118_id_6/n_118_id_6.pdb,0.618644068,0.381355932,0.5,0.118644068
0.556,0.262200878,15.08621148,1.360048142,n_118_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_118_id_7/n_118_id_7.pdb,0.686440678,0.313559322,0.686440678,0
0.764,0.25722737,14.80857307,1.519971183,n_118_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_118_id_8/n_118_id_8.pdb,0.788135593,0.211864407,0.788135593,0
0.795,0.285829561,16.89764528,1.577152399,n_118_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_118_id_9/n_118_id_9.pdb,0.872881356,0.127118644,0.872881356,0
0.744,0.230190993,20.84530049,2.378338379,n_119_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_119_id_0/n_119_id_0.pdb,0.411764706,0.588235294,0.084033613,0.327731092
0.704,0.26947577,18.35467335,1.380945653,n_119_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_119_id_1/n_119_id_1.pdb,0.798319328,0.201680672,0.798319328,0
0.703,0.253729455,17.49479244,1.912768593,n_119_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_119_id_2/n_119_id_2.pdb,0.81512605,0.18487395,0.81512605,0
0.769,0.242634306,18.67914134,1.744776853,n_119_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_119_id_3/n_119_id_3.pdb,0.806722689,0.193277311,0.806722689,0
0.577,0.230414878,19.30143065,1.769264988,n_119_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_119_id_4/n_119_id_4.pdb,0.789915966,0.210084034,0.789915966,0
0.685,0.282067933,17.21350966,1.394882922,n_119_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_119_id_5/n_119_id_5.pdb,0.537815126,0.462184874,0.445378151,0.092436975
0.798,0.259971224,18.25465199,1.641834281,n_119_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_119_id_6/n_119_id_6.pdb,0.840336134,0.159663866,0.840336134,0
0.636,0.260173718,15.56098761,1.392447734,n_119_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_119_id_7/n_119_id_7.pdb,0.840336134,0.159663866,0.840336134,0
0.836,0.25321033,17.50742777,1.737396979,n_119_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_119_id_8/n_119_id_8.pdb,0.68907563,0.31092437,0.68907563,0
0.73,0.267931736,16.46068409,1.507887674,n_119_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_119_id_9/n_119_id_9.pdb,0.621848739,0.378151261,0.621848739,0
0.615,0.281187537,19.02386008,1.968299575,n_120_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_120_id_0/n_120_id_0.pdb,0.883333333,0.116666667,0.883333333,0
0.71,0.254928991,15.53289129,1.62000738,n_120_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_120_id_1/n_120_id_1.pdb,0.841666667,0.158333333,0.841666667,0
0.742,0.262525084,17.14067494,1.367653477,n_120_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_120_id_2/n_120_id_2.pdb,0.816666667,0.183333333,0.816666667,0
0.505,0.286528926,16.09255869,1.436609902,n_120_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_120_id_3/n_120_id_3.pdb,0.316666667,0.683333333,0.1,0.216666667
0.823,0.264564098,15.61023914,1.597312134,n_120_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_120_id_4/n_120_id_4.pdb,0.683333333,0.316666667,0.591666667,0.091666667
0.696,0.283093609,16.97977081,1.416229343,n_120_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_120_id_5/n_120_id_5.pdb,0.791666667,0.208333333,0.791666667,0
0.717,0.26142708,20.99699695,1.983667123,n_120_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_120_id_6/n_120_id_6.pdb,0.541666667,0.458333333,0.433333333,0.108333333
0.599,0.280068371,16.70589275,1.466278706,n_120_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_120_id_7/n_120_id_7.pdb,0.783333333,0.216666667,0.783333333,0
0.761,0.279478903,17.54797021,1.61006636,n_120_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_120_id_8/n_120_id_8.pdb,0.675,0.325,0.675,0
0.687,0.256023043,16.52080371,1.473621782,n_120_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_120_id_9/n_120_id_9.pdb,0.666666667,0.333333333,0.441666667,0.225
0.744,0.309926631,20.31908711,1.590917224,n_121_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_121_id_0/n_121_id_0.pdb,0.710743802,0.289256198,0.619834711,0.090909091
0.837,0.286580301,18.06995536,1.449453509,n_121_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_121_id_1/n_121_id_1.pdb,0.909090909,0.090909091,0.909090909,0
0.573,0.226187993,17.92699146,1.419481637,n_121_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_121_id_2/n_121_id_2.pdb,0.628099174,0.371900826,0.628099174,0
0.558,0.284067895,19.57841931,1.332237638,n_121_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_121_id_3/n_121_id_3.pdb,0.73553719,0.26446281,0.73553719,0
0.546,0.280213484,16.77079352,1.5194357,n_121_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_121_id_4/n_121_id_4.pdb,0.578512397,0.421487603,0.41322314,0.165289256
0.714,0.249443572,19.135042,1.421920798,n_121_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_121_id_5/n_121_id_5.pdb,0.809917355,0.190082645,0.809917355,0
0.661,0.254409111,19.86741545,1.638364247,n_121_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_121_id_6/n_121_id_6.pdb,0.652892562,0.347107438,0.652892562,0
0.572,0.210889822,21.69995822,1.9677109,n_121_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_121_id_7/n_121_id_7.pdb,0.818181818,0.181818182,0.719008264,0.099173554
0.913,0.201265988,16.37369399,1.49537844,n_121_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_121_id_8/n_121_id_8.pdb,0.876033058,0.123966942,0.876033058,0
0.747,0.208653165,18.76798014,1.694708419,n_121_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_121_id_9/n_121_id_9.pdb,0.611570248,0.388429752,0.520661157,0.090909091
0.596,0.230101593,19.29183947,1.388822883,n_122_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_122_id_0/n_122_id_0.pdb,0.696721311,0.303278689,0.696721311,0
0.632,0.245551921,19.78341233,1.539542375,n_122_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_122_id_1/n_122_id_1.pdb,0.745901639,0.254098361,0.745901639,0
0.654,0.221489751,19.33712272,1.516510224,n_122_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_122_id_2/n_122_id_2.pdb,0.606557377,0.393442623,0.532786885,0.073770492
0.822,0.242504058,19.52595516,1.536410166,n_122_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_122_id_3/n_122_id_3.pdb,0.827868852,0.172131148,0.827868852,0
0.758,0.221176665,19.67516284,1.48548733,n_122_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_122_id_4/n_122_id_4.pdb,0.770491803,0.229508197,0.770491803,0
0.789,0.264266582,18.18075863,1.564541983,n_122_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_122_id_5/n_122_id_5.pdb,0.909836066,0.090163934,0.909836066,0
0.632,0.252877047,20.24802192,1.454192141,n_122_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_122_id_6/n_122_id_6.pdb,0.803278689,0.196721311,0.803278689,0
0.632,0.196919871,20.08927902,1.661098925,n_122_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_122_id_7/n_122_id_7.pdb,0.696721311,0.303278689,0.598360656,0.098360656
0.823,0.25646281,18.7873264,1.446952741,n_122_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_122_id_8/n_122_id_8.pdb,0.827868852,0.172131148,0.827868852,0
0.746,0.227738655,19.78165031,1.348262407,n_122_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_122_id_9/n_122_id_9.pdb,0.606557377,0.393442623,0.606557377,0
0.59,0.245084452,14.16489321,1.39768531,n_123_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_123_id_0/n_123_id_0.pdb,0.504065041,0.495934959,0.300813008,0.203252033
0.588,0.269868595,17.45541932,1.376799684,n_123_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_123_id_1/n_123_id_1.pdb,0.74796748,0.25203252,0.74796748,0
0.615,0.269961583,15.32512116,1.40713425,n_123_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_123_id_2/n_123_id_2.pdb,0.414634146,0.585365854,0.162601626,0.25203252
0.785,0.291074884,16.50587941,1.365316724,n_123_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_123_id_3/n_123_id_3.pdb,0.544715447,0.455284553,0.544715447,0
